property_type,society,sector,price,price_per_sqrft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,price_per_sqft,coordinates,latitude,longitude
flat,alpha corp gurgaonone,sector 84,0.85,6692.0,2,2,3,6.0,Relatively New,1158.0,0,0,0,0,0,2,28,6693.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,vatika independent floors,sector 82,1.45,8056.0,4,3,0,1.0,Relatively New,1800.0,0,0,0,0,0,1,50,8056.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,signature global park,sector 48,0.91,6289.0,3,3,3,1.0,Relatively New,1599.0,0,0,0,1,0,1,165,6289.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,pyramid urban homes 2,sector 86,0.41,6905.0,2,2,1,3.0,Relatively New,668.0,0,0,0,0,0,1,63,6902.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,paras dews,sector 106,0.87,9255.0,2,2,3,1.0,New Property,1120.0,0,0,0,0,0,1,174,9255.0,"28.5007° N, 77.0003° E",28.5007,77.0003
house,independent,sector 27,4.25,31481.0,5,5,3,3.0,Relatively New,1350.0,0,1,0,1,0,2,49,31481.0,"28.4658° N, 77.0917° E",28.4658,77.0917
flat,ss the leaf,sector 85,1.14,6951.0,2,2,3,4.0,Relatively New,1484.0,0,0,0,0,0,1,109,6951.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,unitech the palms,sector 41,2.75,16768.0,3,3,2,14.0,Old Property,1640.0,0,0,0,0,0,0,79,16768.0,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,mvn athens,sector 48,0.25,5189.0,2,2,1,0.0,Relatively New,535.0,0,0,0,1,0,1,90,5187.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,m3m heights,sector 65,2.0,13957.0,2,2,2,32.0,Relatively New,1433.0,0,0,0,0,0,1,48,13957.0,"28.4030° N, 77.0690° E",28.403,77.069
house,independent,sector 4,1.1,11111.0,3,4,1,2.0,Moderately Old,990.0,0,0,0,0,0,1,0,11111.0,"28.4738° N, 77.0107° E",28.4738,77.0107
house,unitech nirvana birch court,sector 50,11.95,36883.0,3,3,2,1.0,Moderately Old,3240.0,1,1,0,0,0,1,101,36883.0,"28.4178° N, 77.0628° E",28.4178,77.0628
house,independent,sector 1,4.75,10556.0,6,7,0,4.0,Moderately Old,4500.0,0,0,0,0,0,1,0,10556.0,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,trisara our homes 3,sector 48,0.36,5980.0,2,2,1,1.0,New Property,522.0,0,0,0,0,0,1,45,5980.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,shree kirpalu gi sector 52,sector 52,1.45,7631.0,3,3,3,7.0,Relatively New,1800.0,0,0,0,0,1,2,108,7632.0,"28.4379° N, 77.0785° E",28.4379,77.0785
flat,pyramid urban,sector 67,0.7,11844.0,2,2,1,14.0,New Property,657.0,0,0,0,0,0,1,44,11844.0,"28.3859° N, 77.0608° E",28.3859,77.0608
house,ats tourmaline★,sector 109,1.87,8697.0,3,4,0,12.0,Relatively New,2150.0,0,0,0,0,0,1,0,8698.0,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 3,90.0,10000.0,3,4,3,3.0,Moderately Old,3500.0,0,0,0,0,1,2,42,10000.0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,central park flower valley,sector 33,2.3,12777.0,4,4,3,5.0,New Property,2000.0,0,1,0,1,0,1,42,12778.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,dlf carlton estate,sector 43,2.1,15418.0,3,3,1,2.0,Old Property,1233.0,0,0,1,0,0,2,88,15419.0,"28.4629° N, 77.0772° E",28.4629,77.0772
house,tata primanti★,sector 72,8.5,13492.0,5,6,3,10.0,Relatively New,6300.0,1,1,1,1,0,2,145,13492.0,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,m3m soulitude,sector 89,1.0,9066.0,2,2,2,2.0,New Property,1226.0,1,0,0,0,0,1,49,9066.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,dlf exclusive floors,sector 43,2.35,14242.0,3,3,2,1.0,Old Property,1527.0,0,0,1,0,0,2,102,14242.0,"28.4629° N, 77.0772° E",28.4629,77.0772
house,independent,sector 26,4.6,12198.0,4,4,3,3.0,Old Property,3771.0,0,0,0,0,0,1,28,12198.0,"28.4757° N, 77.1032° E",28.4757,77.1032
house,independent,sector 13,90.0,11464.0,5,4,3,3.0,Moderately Old,78507.0,1,1,0,1,1,1,0,11464.0,"28.4757° N, 77.0392° E",28.4757,77.0392
flat,corona gracieux,sector 76,1.05,5949.0,3,3,3,7.0,Relatively New,1597.0,0,0,0,0,0,2,133,5949.0,"28.3935° N, 76.9888° E",28.3935,76.9888
flat,m3m golfestate,sector 65,6.15,18287.0,3,3,3,23.0,Moderately Old,3027.0,1,1,0,0,0,2,60,18287.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,conscient elevate,sector 59,6.75,19882.0,4,4,2,10.0,New Property,2567.0,0,1,0,0,0,1,31,19882.0,"28.4051° N, 77.1097° E",28.4051,77.1097
flat,dlf the primus,sector 82,3.5,13430.0,5,5,3,14.0,Relatively New,2896.0,1,0,0,0,0,0,49,13431.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,avl 36 gurgaon,sector 36,0.65,8953.0,2,2,2,7.0,Relatively New,657.0,0,0,0,0,0,1,89,8953.0,"28.4160° N, 76.9914° E",28.416,76.9914
flat,siddhartha apartment,sector 95,1.1,4327.0,4,3,3,9.0,Relatively New,2824.0,0,1,0,0,1,1,22,4327.0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,dlf new town heights,sector 90,1.25,8638.0,3,4,3,0.0,Old Property,1608.0,0,1,0,0,0,0,31,8639.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,la vida by tata housing,sector 113,3.05,15561.0,3,4,3,3.0,Relatively New,2150.0,0,1,0,0,0,1,174,15561.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,tata gurgaon gateway,sector 113,1.75,10443.0,2,2,2,10.0,Relatively New,1430.0,1,0,0,0,0,1,104,10442.0,"28.5287° N, 77.0233° E",28.5287,77.0233
house,independent,sector 43,14.0,39886.0,9,9,3,4.0,Moderately Old,3510.0,0,1,0,0,0,1,7,39886.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,chd avenue,sector 71,1.32,6019.0,4,4,3,14.0,Moderately Old,1985.0,0,1,0,0,0,1,65,6019.0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,gls arawali homes,sector 48,0.35,6076.0,2,2,2,11.0,Relatively New,528.0,0,0,0,0,0,1,64,6076.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,brisk lumbini terrace homes,sector 109,1.38,6338.0,3,3,1,4.0,Moderately Old,2419.0,0,0,0,0,0,1,20,6339.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,mahindra aura,sector 110,1.4,9655.0,3,3,3,10.0,Relatively New,1550.0,0,0,0,0,0,2,142,9655.0,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,emaar mgf emerald floors premier,sector 65,2.24,13575.0,3,3,3,2.0,Relatively New,1833.0,1,1,0,0,0,1,46,13576.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,eldeco accolade,sector 48,0.78,5422.0,2,2,2,7.0,Relatively New,1319.0,1,0,0,0,0,2,137,5420.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,sbtl caladium,sector 109,1.88,6153.0,4,5,3,10.0,Relatively New,2765.0,0,0,0,0,0,1,110,6154.0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,afnhb jalvayu vihar,sector 30,0.85,12859.0,2,2,1,2.0,Old Property,734.0,0,0,0,0,1,2,49,12859.0,"28.4604° N, 77.0579° E",28.4604,77.0579
flat,la vida by tata housing,sector 113,1.45,11363.0,2,2,2,6.0,Relatively New,1080.0,0,0,0,0,0,1,80,11364.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,vatika city homes,sector 83,1.08,6206.0,3,3,3,6.0,Relatively New,1537.0,0,0,1,0,0,1,111,6207.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,breeze global heights,sector 33,0.4,6421.0,2,2,2,4.0,New Property,623.0,0,0,0,0,0,1,0,6421.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,breez global heights,sector 48,0.28,7142.0,1,1,1,4.0,New Property,443.0,0,0,0,0,0,0,26,7143.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ss,sector 85,1.18,7170.0,2,2,3,4.0,Relatively New,1630.0,0,0,0,0,0,1,49,7169.0,"28.4042° N, 76.9513° E",28.4042,76.9513
house,independent,sector 7,1.16,11693.0,2,4,2,3.0,Moderately Old,1102.0,0,0,0,0,1,1,39,11694.0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,aditya apartment,sector 1,1.0,4033.0,3,4,0,3.0,New Property,2480.0,0,0,0,0,0,1,0,4032.0,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,prime habitat,sector 99,0.27,5432.0,2,2,1,4.0,New Property,552.0,0,0,0,0,0,1,7,5433.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,.,sector 2,7.0,11000.0,4,4,3,6.0,Relatively New,5430.0,0,1,0,0,0,1,52,10999.0,"28.5095° N, 77.0320° E",28.5095,77.032
house,huda ashok vihar phase ★,sector 4,70.0,10233.0,3,2,1,2.0,New Property,68406.0,1,0,0,0,0,1,7,10233.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,la vida by tata housing,sector 113,1.35,13989.0,2,2,3,10.0,New Property,1090.0,0,0,0,0,0,1,174,13990.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,bptp mansions park prime,sector 66,2.7,9768.0,4,4,3,6.0,Relatively New,2501.0,0,1,0,0,1,1,13,9768.0,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,godrej air,sector 85,2.5,1379.0,4,5,3,16.0,Relatively New,20136.0,1,0,0,1,1,2,44,1379.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,pivotal devaan,sector 84,0.41,7032.0,2,2,2,10.0,New Property,565.0,0,0,0,0,0,2,23,7033.0,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,ansal heights,sector 92,0.6,4546.0,2,2,3,11.0,Under Construction,1195.0,0,0,0,0,1,1,23,4545.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,m3m heights,sector 65,2.5,13600.0,3,3,3,19.0,Relatively New,1654.0,0,0,0,0,0,1,48,13602.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,ireo the corridors,sector 67,1.3,10031.0,2,2,2,1.0,Relatively New,1296.0,0,0,0,0,0,1,55,10031.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,dlf the belaire,sector 54,10.0,24557.0,4,5,3,17.0,Moderately Old,3000.0,0,1,0,0,0,0,167,24558.0,"28.4348° N, 77.1089° E",28.4348,77.1089
flat,mapsko mount ville,sector 79,1.2,13837.0,3,3,3,18.0,Relatively New,1165.0,1,0,0,1,0,2,160,13841.0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,dlf the skycourt,sector 86,1.54,9221.0,3,3,3,15.0,Relatively New,1780.0,0,1,0,0,0,1,174,9222.0,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,signature global solera,sector 107,0.29,5930.0,2,2,2,3.0,Relatively New,543.0,0,0,0,0,0,1,45,5930.0,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,puri diplomatic greens,sector 111,3.7,12542.0,4,5,3,12.0,Relatively New,2650.0,0,1,0,0,0,2,158,12542.0,"28.5238° N, 77.0320° E",28.5238,77.032
house,independent,sector 4,1.9,8444.0,4,3,2,2.0,Moderately Old,211.0,0,0,1,1,0,2,46,8444.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,raheja sampada,sector 92,0.7,4453.0,3,3,0,7.0,Relatively New,1572.0,0,0,0,0,0,1,0,4453.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,sare petioles,sector 92,1.25,6097.0,3,3,3,18.0,Relatively New,2278.0,0,1,0,0,0,1,44,6098.0,"28.4079° N, 76.9153° E",28.4079,76.9153
house,dlf the arbour,sector 63,8.5,21519.0,4,4,3,27.0,New Property,3950.0,0,0,0,0,0,1,61,21519.0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,smriti apartment,sector 56,0.45,7500.0,1,1,2,3.0,Old Property,543.0,0,0,0,0,0,1,57,7500.0,"28.4245° N, 77.0991° E",28.4245,77.0991
house,ss hibiscus,sector 50,12.25,20940.0,5,7,3,1.0,Relatively New,5850.0,1,1,0,1,1,2,160,20940.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,pareena coban residences,sector 99,1.56,7811.0,3,5,3,4.0,New Property,1807.0,0,1,0,0,1,1,49,7812.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,pyramid urban,sector 67,0.55,10516.0,2,2,2,3.0,Relatively New,581.0,0,0,0,0,0,1,73,10516.0,"28.3859° N, 77.0608° E",28.3859,77.0608
house,row house,sector 105,42.75,9135.0,3,3,3,2.0,Relatively New,46798.0,0,0,0,0,0,1,0,9135.0,"28.4952° N, 77.0114° E",28.4952,77.0114
flat,ss the leaf,sector 85,2.03,7230.0,4,4,3,3.0,Relatively New,2225.0,0,0,0,0,1,1,49,7229.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,godrej nature plus,sector 33,1.45,15664.0,3,2,3,20.0,Under Construction,118.0,1,0,0,0,0,1,144,15659.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,bestech park view city,sector 48,4.25,9334.0,4,5,3,14.0,Moderately Old,4120.0,1,0,0,0,0,2,81,9335.0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 7,45.0,5000.0,3,2,1,2.0,Old Property,90000.0,0,0,0,0,1,1,12,5000.0,"28.4644° N, 77.0143° E",28.4644,77.0143
house,dlf city plots,sector 26,4.0,40775.0,4,3,2,2.0,Relatively New,8829.0,0,0,0,0,0,2,0,4531.0,"28.4757° N, 77.1032° E",28.4757,77.1032
house,dlf pink town house★,sector 24,1.9,3786.0,10,9,3,3.0,Relatively New,5018.0,0,0,0,0,1,0,29,3786.0,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,godrej nature plus,sector 33,1.31,15982.0,2,2,2,4.0,Under Construction,85.0,0,0,0,0,0,1,92,15976.0,"28.4420° N, 77.0207° E",28.442,77.0207
flat,bestech park view grand spa,sector 81,2.29,8609.0,3,4,3,10.0,Relatively New,2315.0,1,1,0,0,0,0,174,8609.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,dlf the ultima,sector 81,2.4,11412.0,3,4,3,19.0,Relatively New,1903.0,0,1,0,0,0,0,174,11412.0,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,tata primanti,sector 72,3.85,13253.0,4,5,3,13.0,Relatively New,2629.0,0,1,0,0,0,2,174,13253.0,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,sobha city,sector 108,2.6,15195.0,3,3,2,8.0,Relatively New,1711.0,0,0,0,0,0,1,99,15196.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,pivotal riddhi siddhi,sector 99,0.4,4444.0,2,2,2,9.0,New Property,733.0,0,0,0,0,0,1,60,4444.0,"28.4640° N, 76.9614° E",28.464,76.9614
flat,mvn athens,sector 48,0.25,5198.0,2,2,0,0.0,Relatively New,481.0,0,0,0,0,0,1,37,5198.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,shri ram apartments,sector 4,0.46,5111.0,2,2,1,1.0,Relatively New,1000.0,0,0,0,0,0,2,69,5111.0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,sbtl caladium,sector 109,1.2,6382.0,3,2,2,8.0,Relatively New,1701.0,0,0,0,0,0,1,151,6383.0,"28.5073° N, 77.0089° E",28.5073,77.0089
house,dlf city plots,sector 26,13.5,29880.0,5,5,3,2.0,Old Property,4518.0,1,1,1,1,0,2,110,29880.0,"28.4757° N, 77.1032° E",28.4757,77.1032
house,palam vihar extension west zone rwa,sector 2,40.0,4444.0,6,4,2,2.0,Moderately Old,90009.0,0,0,0,0,0,1,36,4444.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,ambience creacions,sector 22,4.1,28101.0,3,3,3,2.0,New Property,2069.0,0,0,0,0,0,0,119,28101.0,"28.5072° N, 77.0640° E",28.5072,77.064
flat,ss the leaf,sector 85,1.22,13318.0,2,2,3,16.0,Relatively New,1300.0,0,0,1,0,0,1,81,13319.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,pyramid urban,sector 67,0.53,8967.0,2,2,1,6.0,Relatively New,657.0,0,0,0,0,1,2,49,8968.0,"28.3859° N, 77.0608° E",28.3859,77.0608
house,independent,sector 7,1.15,8518.0,5,3,2,2.0,Old Property,1563.0,0,0,0,1,0,1,15,8519.0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,tata gurgaon gateway,sector 113,3.21,11825.0,3,3,3,9.0,New Property,2281.0,0,0,0,0,0,1,49,11823.0,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,woodstock floors,sector 50,1.05,10627.0,2,2,2,2.0,Moderately Old,1098.0,0,0,0,0,0,1,53,10628.0,"28.4178° N, 77.0628° E",28.4178,77.0628
house,tulip yellow,sector 69,2.95,16389.0,4,3,2,3.0,New Property,1800.0,0,0,0,1,1,0,111,16389.0,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 2,5.7,22634.0,9,9,3,3.0,Moderately Old,2518.0,0,0,0,1,0,2,0,22637.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,dlf the grove,sector 43,6.0,25000.0,4,4,2,1.0,Old Property,2667.0,0,1,0,0,0,2,49,25000.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,orchid island,sector 51,1.7,10651.0,3,4,3,2.0,Moderately Old,1773.0,0,0,1,1,0,1,90,10652.0,"28.4320° N, 77.0686° E",28.432,77.0686
flat,indiabulls centrum park,sector 103,2.14,7443.0,4,6,3,7.0,Relatively New,2718.0,0,1,0,0,0,1,142,7443.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,adani brahma samsara vilasa,sector 63,4.49,14254.0,4,4,3,3.0,New Property,3150.0,0,0,0,0,0,2,96,14254.0,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,rof ananda,sector 95,0.38,58.0,2,2,2,10.0,New Property,71699.0,1,0,0,0,0,1,15,58.0,"28.4172° N, 76.9081° E",28.4172,76.9081
house,independent,sector 31,4.25,26235.0,5,5,3,3.0,Moderately Old,1620.0,0,0,1,1,0,2,56,26235.0,"28.4528° N, 77.0498° E",28.4528,77.0498
house,nul,sector 25,6.25,34722.0,5,5,3,2.0,Moderately Old,1800.0,0,1,0,1,0,2,112,34722.0,"28.4844° N, 77.0860° E",28.4844,77.086
flat,godrej oasis,sector 88,1.38,6679.0,3,3,3,7.0,Relatively New,2296.0,0,1,0,0,0,1,72,6680.0,"28.4220° N, 76.9571° E",28.422,76.9571
flat,signature global orchard avenue,sector 93,0.36,6715.0,2,2,2,6.0,Relatively New,604.0,0,0,0,0,0,1,16,6716.0,"28.4153° N, 76.9326° E",28.4153,76.9326
flat,signature global park,sector 48,0.9,8036.0,3,2,0,2.0,Relatively New,1120.0,0,0,0,0,0,1,58,8036.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,m3m heights,sector 65,2.79,14168.0,3,3,3,26.0,New Property,1969.0,0,0,0,0,0,1,15,14170.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,dlf regency park,sector 28,1.35,11739.0,2,2,2,14.0,Old Property,1120.0,0,0,1,0,0,1,66,11739.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,earth copia,sector 112,0.7,4673.0,2,2,2,4.0,Relatively New,1498.0,0,0,0,0,0,1,65,4673.0,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,aipl the peaceful homes,sector 70,2.3,10697.0,3,3,3,3.0,Relatively New,1946.0,0,0,1,0,0,2,124,10698.0,"28.3968° N, 77.0233° E",28.3968,77.0233
house,bhawani enclave,sector 12,42.0,8235.0,3,3,0,2.0,New Property,51002.0,0,0,0,1,0,1,0,8235.0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,sobha city,sector 108,2.9,14478.0,3,4,2,8.0,New Property,2003.0,0,0,0,0,0,1,109,14478.0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,bestech park view city,sector 48,1.76,9909.0,3,3,3,9.0,Moderately Old,1576.0,0,1,0,1,0,2,158,9910.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,experion the heartsong,sector 108,2.0,8554.0,3,3,3,14.0,Relatively New,2116.0,0,1,0,0,0,1,95,8554.0,"28.5134° N, 76.9830° E",28.5134,76.983
house,independent,sector 23,2.9,11600.0,4,4,3,2.0,Relatively New,2500.0,0,1,0,0,0,2,43,11600.0,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,emaar mgf palm hills,sector 77,1.5,12744.0,3,3,3,4.0,Relatively New,1310.0,0,0,0,0,0,2,97,12744.0,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,dlf royalton tower,sector 43,6.2,20687.0,4,4,3,9.0,Moderately Old,2712.0,0,1,0,0,0,1,7,20687.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,vatika gurgaon,sector 83,0.83,6666.0,2,2,2,12.0,Relatively New,1154.0,0,0,0,1,0,1,165,6667.0,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,emaar mgf emerald estate,sector 65,1.73,12401.0,3,3,3,9.0,Relatively New,1262.0,0,1,0,0,0,0,159,12401.0,"28.4030° N, 77.0690° E",28.403,77.069
flat,unitech harmony,sector 50,2.6,9590.0,3,4,2,15.0,Relatively New,2700.0,0,1,0,0,1,2,174,9591.0,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,ss,sector 85,2.14,7610.0,4,4,3,6.0,Relatively New,2300.0,1,1,0,1,0,1,49,7610.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ats triumph,sector 104,2.5,7936.0,4,4,3,14.0,New Property,2851.0,0,1,0,0,0,1,21,7937.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,indiabulls enigma,sector 110,3.79,9895.0,5,5,3,4.0,Relatively New,3466.0,0,1,0,0,1,1,125,9896.0,"28.5145° N, 77.0197° E",28.5145,77.0197
house,smart world gems,sector 89,1.25,8784.0,3,3,2,1.0,Under Construction,1423.0,1,0,0,0,1,1,45,8784.0,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5888.0,2,2,1,3.0,Relatively New,1000.0,0,0,0,0,0,1,70,5889.0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,ss the leaf,sector 85,1.2,7317.0,2,2,3,12.0,Relatively New,1484.0,0,0,0,0,0,2,157,7317.0,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,gls arawali homes,sector 48,0.32,6722.0,2,1,0,0.0,Relatively New,476.0,0,0,0,0,0,1,0,6723.0,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,aipl club residences,sector 70,0.85,9139.0,2,2,2,5.0,Relatively New,842.0,0,0,0,0,0,2,45,9140.0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,maruti vihar,sector 28,1.0,9090.0,1,1,1,1.0,Old Property,995.0,1,0,0,1,0,2,80,9091.0,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,chd avenue,sector 71,1.1,6790.0,3,3,3,11.0,Relatively New,1466.0,0,0,0,0,1,1,72,6790.0,"28.4104° N, 77.0281° E",28.4104,77.0281
house,independent,sector 48,50.0,5555.0,2,1,2,1.0,Moderately Old,90009.0,0,0,0,0,0,1,0,5555.0,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 39,15.0,33333.0,5,5,3,4.0,Moderately Old,4500.0,0,1,0,0,0,2,27,33333.0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,shree vardhman flora,sector 90,1.3,5252.0,4,5,2,9.0,Relatively New,2134.0,1,1,0,0,0,1,110,5253.0,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ansal housing highland park,sector 103,1.25,6443.0,3,3,3,2.0,New Property,1464.0,0,0,0,1,0,1,105,6443.0,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,vatika sovereign next,sector 82,3.85,7500.0,5,6,3,6.0,New Property,5711.0,0,1,0,1,0,1,148,7500.0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,alpha corp gurgaonone,sector 84,1.15,7496.0,2,2,3,8.0,Relatively New,1361.0,1,0,0,0,0,2,37,7497.0,"28.3979° N, 76.9736° E",28.3979,76.9736
house,sector huda,sector 57,3.8,26063.0,2,8,3,4.0,Relatively New,1458.0,0,0,1,1,0,2,94,26063.0,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,m3m merlin,sector 67,3.4,14418.0,3,4,3,17.0,Relatively New,2134.0,0,1,0,0,0,2,174,14419.0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,godrej meridien,sector 106,3.2,16000.0,3,3,3,6.0,Relatively New,2224.0,0,1,0,0,0,1,49,16000.0,"28.5007° N, 77.0003° E",28.5007,77.0003
house,independent,sector 28,8.4,34568.0,4,4,3,2.0,Relatively New,2430.0,0,1,1,1,0,2,139,34568.0,"28.4728° N, 77.0865° E",28.4728,77.0865
house,independent,sector 13,62.0,32291.0,6,6,0,3.0,Old Property,19200.0,0,0,0,0,0,1,0,32292.0,"28.4757° N, 77.0392° E",28.4757,77.0392
flat,krrish provence estate,sector 2,5.5,9482.0,4,5,3,11.0,New Property,5249.0,1,1,0,1,0,1,151,9483.0,"28.5095° N, 77.0320° E",28.5095,77.032
flat,bestech park view sanskruti,sector 92,2.0,8333.0,4,5,3,12.0,Relatively New,2453.0,0,1,0,0,0,2,60,8333.0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,ansal sushant lok ci,sector 43,2.0,15151.0,3,3,2,1.0,Old Property,1467.0,0,1,0,0,0,0,15,15152.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,dlf wellington estate,sector 43,2.09,14615.0,3,3,2,11.0,Old Property,1294.0,0,0,0,0,0,2,79,14615.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,ild greens,sector 37,1.0,4723.0,3,3,3,3.0,Under Construction,1629.0,0,0,0,0,0,1,51,4724.0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,ansal maple crescent,sector 43,1.35,10037.0,3,3,3,2.0,Old Property,1320.0,0,0,0,0,1,2,93,10037.0,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,divya apartments,sector 6,0.6,7594.0,2,2,0,2.0,Relatively New,790.0,0,0,0,0,0,2,15,7595.0,"28.4745° N, 77.0262° E",28.4745,77.0262
flat,mittal surya vihar,sector 21,0.8,7079.0,2,2,2,6.0,Old Property,1256.0,0,0,0,0,0,1,0,7080.0,"28.5134° N, 77.0723° E",28.5134,77.0723
flat,ats triumph,sector 104,4.45,6846.0,4,5,3,27.0,Relatively New,7222.0,0,0,0,0,0,1,110,6846.0,"28.4788° N, 76.9960° E",28.4788,76.996
flat,hero homes,sector 112,1.6,7825.0,3,3,3,1.0,New Property,1529.0,0,0,0,0,0,1,49,7824.0,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,bestech park view city,sector 49,3.0,12589.0,4,4,3,5.0,Moderately Old,2200.0,0,1,0,1,0,2,141,12589.0,"28.4121° N, 77.0480° E",28.4121,77.048
